,TPM,Gene Heterogeneity,log10TPM,htg.qtl
VKORC1,352.65791594647953,0.6803295402231037,2.547353636694135,0.5
FUS,87.70983526638996,0.6277414190419233,1.943048295332144,0.25
GOT2,75.78547022576402,0.7084052840208999,1.879585949620987,1.0
NAE1,84.03548189740842,0.7008370907984779,1.924462694855155,0.75
CIAO2B,281.4764006966002,0.7071842256107513,2.4494419889675525,1.0
NUTF2,97.08685801286798,0.6888321354435191,1.9871604463985564,0.75
PSMB10,141.45302435099308,0.6734205255268011,2.15061223737029,0.5
NOB1,56.2154561496517,0.7082568513519683,1.749855739014509,1.0
EXOSC6,31.148606513506895,0.6884030887974868,1.4934386225190626,0.75
AARS1,83.89850550955398,0.7142178668843961,1.9237542247770352,1.0
IST1,39.4874511692734,0.7266248585277857,1.5964591018589926,1.0
PSMD7,166.16398212746674,0.7107642006789752,2.2205368915389716,1.0
BCAR1,48.78046716769545,0.644003002597602,1.688245955210609,0.25
CFDP1,53.74773214697505,0.6691491459515969,1.7303601441814442,0.5
HSBP1,36.96070474344929,0.6884021683374969,1.5677402434807863,0.75
COTL1,88.77948360567557,0.6773200210832856,1.948312614581465,0.5
COX4I1,1345.6295716935192,0.6414976705423993,3.128925522658799,0.25
SLC7A5,50.07631294608893,0.7019446499681634,1.6996323448406276,1.0
CYBA,78.82609931566758,0.7018263736533059,1.8966700361709625,1.0
CDT1,96.12144112923008,0.677999493321651,1.9828202734695706,0.5
APRT,1142.8626677250902,0.6755714072432887,3.0579940464648168,0.5
TRAPPC2L,74.2276032312329,0.7053755261011198,1.8705654376474596,1.0
RPL13,5711.263142289725,0.4596549686402022,3.756732170427708,0.25
YWHAE,400.0737319324492,0.6082592890123886,2.6021400373792583,0.25
PRPF8,46.63474483945363,0.7259532717986767,1.6687096048767127,1.0
PSMB6,1656.7416268783352,0.6695917810012465,3.2192547843576125,0.5
PFN1,1369.6566400262511,0.5653528420737703,3.136611707279218,0.25
SPAG7,154.87848364183105,0.6854868414577859,2.1899910879678752,0.5
C1QBP,387.13483125411096,0.6973585681853088,2.5878622473740682,0.75
TXNDC17,211.75492283491909,0.6727819999858445,2.32583351550895,0.5
RNASEK,430.7160719900021,0.7019265859404004,2.6341910775818294,1.0
GABARAP,42.83935746922995,0.7098308776762041,1.6318429483955665,1.0
EIF5A,43.88925883740128,0.6736539549333143,1.642358246929625,0.5
TMEM256,223.68722071460297,0.6980672652656258,2.3496411734946494,0.75
NAA38,94.13211347911219,0.6079334668444466,1.9737378096920837,0.25
AURKB,172.23620196304154,0.6599745746058872,2.2361244401510123,0.5
PFAS,53.0506446024425,0.6968443269601383,1.7246906652511769,0.75
RPL26,1200.2766069728393,0.586280984456959,3.079281341913362,0.25
CENPV,350.1280671770177,0.6838002137384225,2.5442269263363566,0.5
UBB,954.8433395901441,0.5895978004040908,2.9799321230679383,0.25
LRRC75A,424.6532086778763,0.5003827024105139,2.6280344099604784,0.25
USP22,101.64457049504794,0.664941519223505,2.007084185069313,0.5
MTRNR2L1,26.58871506447964,0.4423600431513262,1.424697349972037,0.25
TMEM97,95.06980828817927,0.7186404302523672,1.9780426181397956,1.0
RAB34,379.77726951080905,0.660135702104594,2.579528967716842,0.5
RPL23A,2711.612101784882,0.4784873195837196,3.4332275634755915,0.25
FLOT2,75.64741758528875,0.6693057221874392,1.8787941068786773,0.5
GIT1,33.46480135110544,0.6666317842960378,1.5245882513513282,0.5
PSMD11,94.01804488173204,0.695753645387043,1.9732112157322197,0.75
PSMB3,712.826462452774,0.7145591064971253,2.8529838137615555,1.0
RPL23,945.8820461494103,0.4122900722439918,2.9758369821730963,0.25
RPL19,1767.4344130138754,0.5495528086770864,3.2473433067152433,0.25
ERBB2,30.725277071061708,0.6928859705439693,1.4874958079096925,0.75
KRT19,271.308046672281,0.7110367365595883,2.433462674607691,1.0
EIF1,261.87206984299854,0.7081446874704805,2.4180891808998264,1.0
ACLY,69.70101458862344,0.7104489580916188,1.843239099863197,1.0
CNP,50.77040339308986,0.6926257508883764,1.7056106140781717,0.75
TUBG1,162.89067866762386,0.7076193908774662,2.2118962327490195,1.0
RPL27,2598.8107201179673,0.42334866943059973,3.4147746495657323,0.25
VAT1,127.75305967770348,0.7257676982955917,2.106371310256696,1.0
ETV4,68.37979285497066,0.6936825427931037,1.834927780840812,0.75
G6PC3,110.4945384264493,0.6955094213768462,2.0433408120494096,0.75
SLC25A39,411.7928826561007,0.706500749203332,2.614678836089945,1.0
KPNB1,78.17131073096336,0.7009187190736723,1.8930473940148416,0.75
ATP5MC1,731.2637746825371,0.6861403240094832,2.864074059893344,0.5
SNF8,102.5182856719836,0.7045766557996601,2.0108013352275527,1.0
IGF2BP1,66.83570042564503,0.6978781591907466,1.8250085037366561,0.75
PHB,224.9069708031766,0.7060112469039586,2.3520029162379354,1.0
MRPL27,174.23615993572878,0.6881530351619174,2.2411382909177786,0.75
ANKRD40,18.86645635392017,0.6879808589631323,1.2756903352226179,0.75
NME1,567.9549834013048,0.677084915186219,2.7543139145223217,0.5
CLTC,13.015888098841017,0.6566426446665086,1.1144738061961066,0.25
PSMC5,171.79084415707547,0.6824922535068898,2.2350000137558776,0.5
DDX5,50.11853879242365,0.7187513555495724,1.699998400637395,1.0
KPNA2,110.1796412665479,0.7163753767089857,2.0421013540219426,1.0
RPL38,2314.6639858337085,0.48910293619061096,3.364487954451235,0.25
SLC9A3R1,63.92068735123928,0.6936121216319769,1.8056414363817386,0.75
ATP5PD,432.1821533107098,0.6874658397415209,2.6356668290009306,0.75
NT5C,178.77091126038883,0.6749328547072707,2.252296853907104,0.5
JPT1,296.2027494511719,0.6965993868502697,2.4715890854678713,0.75
SUMO2,97.50534005551935,0.6969677627962436,1.9890284012691783,0.75
H3-3B,129.49374906795373,0.614185999816859,2.112248804627181,0.25
SRSF2,124.84558517371946,0.690473826956254,2.0963731893097735,0.75
SEPTIN9,67.5234050059735,0.6555260042292562,1.8294543343584069,0.25
TK1,135.658990910668,0.7091183496481684,2.132448582273758,1.0
BIRC5,179.4560379794718,0.6847727360749499,2.2539580751911403,0.5
ACTG1,1522.2771964169006,0.6612421163697965,3.182493741733477,0.5
MRPL12,103.58410140760216,0.595544190289196,2.015293102891815,0.25
MCRIP1,248.758458378625,0.6798696070615441,2.395777856713077,0.5
P4HB,95.452162994656,0.6684413642456014,1.979785774175469,0.5
ANAPC11,328.2430504604038,0.6443834639880873,2.516195540005544,0.25
CENPX,250.44008315133573,0.7061821992732047,2.398703839307937,1.0
DCXR,441.26137976539985,0.7245791540015736,2.644695918635178,1.0
GPS1,129.92457679166426,0.7100185421824835,2.1136913108530324,1.0
FASN,40.166164443403524,0.6648575778259559,1.6038603619632879,0.5
NARF,98.52905003666444,0.7093677657940087,1.9935642955795023,1.0
MYL12A,196.2135592920584,0.699749419792498,2.2927290158994102,0.75
MYL12B,158.5629400194032,0.7237695801748242,2.200201689754508,1.0
IMPA2,103.02342562437279,0.6935347717931635,2.0129359864786283,0.75
SNRPD1,46.613216942625336,0.704766686952217,1.668509076161941,1.0
SS18,21.897910038353043,0.6676664995920899,1.3404026672545803,0.5
ATP5F1A,112.13640690048626,0.7060944017879663,2.0497466362257195,1.0
RPL17,504.92650745713064,0.5357236045348358,2.7032281707354513,0.25
NARS1,45.20298366923038,0.668452379382292,1.6551671018095375,0.5
CYB5A,62.70587543779705,0.7222375569340728,1.7973082354187009,1.0
CNDP2,56.376279000076394,0.6511861124287044,1.7510964077707112,0.25
TXNL4A,41.75967786550196,0.7167511281187257,1.6207571398559268,1.0
CDC34,122.9442787603551,0.653779635936567,2.0897083235536327,0.25
BSG,186.94920487050075,0.6740293092713417,2.2717236223595174,0.5
PTBP1,104.02526453509412,0.6779324102249731,2.0171388288724406,0.5
WDR18,257.73869263471005,0.6883870875594926,2.4111796212530554,0.75
CNN2,358.1260456342469,0.6653538857298368,2.554035907339446,0.5
POLR2E,202.1410953093195,0.6885492771446603,2.305654614612536,0.75
GPX4,672.8147161951053,0.640363097112991,2.8278954820354456,0.25
ATP5F1D,595.7505358788903,0.6560737644950981,2.7750644416674914,0.25
MIDN,25.61914878074744,0.6204090655302452,1.4085646958237463,0.25
CIRBP,54.66533533702369,0.7129331462427612,1.737712016569045,1.0
FAM174C,161.47760265553836,0.6426051758997054,2.2081122931212374,0.25
NDUFS7,229.69655391542165,0.6975263709043813,2.361154479623658,0.75
RPS15,4650.218447693845,0.4173146181101278,3.6674733546963356,0.25
MBD3,61.95154842255313,0.666463348889218,1.7920521656429378,0.5
UQCR11,459.5381904953072,0.6449361939988967,2.662321609807347,0.25
AP3D1,60.9985833145782,0.6916474666063585,1.7853197486860803,0.75
OAZ1,1274.138563813091,0.64515688803579,3.105216660516692,0.25
LSM7,841.9202747769511,0.6626124539285491,2.9252709681460285,0.5
TIMM13,504.0648820914633,0.6554512964150232,2.702486441446952,0.25
LMNB2,27.348305794996186,0.6915398909620292,1.4369304273175483,0.75
TLE5,46.0678213559206,0.6655589586714452,1.6633976740396426,0.5
NMRK2,280.7157594983613,0.6786385548735479,2.448266794789952,0.5
EEF2,408.21279080758967,0.659736859955148,2.610886608636116,0.5
MAP2K2,143.78810447583186,0.6406208035080677,2.157722958548973,0.25
RPL36,2547.0972492363826,0.46476437322828673,3.4060455268248044,0.25
LONP1,55.0163024802613,0.6718386702080515,1.740491399096567,0.5
NDUFA11,118.8364526029793,0.6492256881368983,2.074949679163724,0.25
ALKBH7,212.2682490221051,0.6691655373857902,2.326885037473866,0.5
PET100,240.50967197223866,0.6872266749304649,2.3811325459893147,0.75
CD320,250.13091101627037,0.7005382660021585,2.3981673648783137,0.75
RPS28,1295.5456478428355,0.46007373152757713,3.112452719720142,0.25
HNRNPM,245.19336526765406,0.6719879881256694,2.389508714351145,0.5
ZNF121,33.38564248838933,0.6953810713037439,1.5235597384091681,0.75
UBL5,751.4425306185899,0.6001801651659127,2.8758957718961766,0.25
PIN1,155.04147573132082,0.6548640213273303,2.190447893471649,0.25
EIF3G,254.21109902779313,0.6688647748309565,2.4051945082215136,0.5
ILF3,81.01561073488492,0.6911039092553259,1.908568710271216,0.75
SMARCA4,46.42016025504683,0.6818108594602861,1.6667066354254223,0.5
TRIR,171.94658240547716,0.7026963691980144,2.2353935482464715,1.0
PRDX2,931.8618436059172,0.6989102960725164,2.9693515292990833,0.75
RNASEH2A,173.59904428165186,0.687992706039029,2.239547329916813,0.75
CALR,249.2488057616547,0.5064804695154836,2.3966330861316734,0.25
GADD45GIP1,344.7507650968348,0.6714049081636255,2.537505238667945,0.5
IER2,51.076464256127146,0.6954157734138569,1.7082208258035707,0.75
C19orf53,354.56192729003277,0.6814426175831844,2.5496920994105103,0.5
DDX39A,143.62389943907206,0.6975014708137898,2.157226713798209,0.75
TECR,143.13713805995712,0.6632774346169065,2.155752329510634,0.5
NDUFB7,1154.2211957365992,0.6146555311129166,3.062289045286215,0.25
TPM4,105.97141536617376,0.7263499336774012,2.02518873486026,1.0
NR2F6,135.24400030058172,0.7021198466949835,2.131118008017829,1.0
BABAM1,102.79780685215277,0.6608184557051772,2.011983849268515,0.5
MRPL34,83.39774008872777,0.6809015741986937,1.9211542822889032,0.5
RPL18A,6847.442498544976,0.4263771313628868,3.8355283939498075,0.25
CCDC124,118.93186740743988,0.6967208401406623,2.0752982380069853,0.75
LSM4,173.29507689815904,0.696445969151971,2.2387862251124564,0.75
UBA52,1280.7886176313527,0.47137479553481,3.107477459353264,0.25
COPE,176.53482570935836,0.6837999095909595,2.246830393131541,0.5
GATAD2A,15.441796183915068,0.5974767324381809,1.1886978159085355,0.25
UQCRFS1,76.51875472357126,0.7161219145615803,1.8837678936463969,1.0
GPI,222.07804183666212,0.6811482080671989,2.346505619419206,0.5
DMKN,40.59717333062998,0.6612736801570546,1.6084957959011839,0.5
TMEM147,638.3936407242875,0.7163351329261332,2.80508855219589,1.0
COX6B1,1326.2985147119512,0.6381689320706607,3.1226412832704398,0.25
POLR2I,781.0888864038901,0.6856388392072648,2.8927004585612646,0.5
TBCB,245.33073173214703,0.7008629815528953,2.3897519541815724,0.75
CAPNS1,214.53775053035815,0.6955789595720385,2.331503722648959,0.75
PSMD8,205.5993287149991,0.7000872819315529,2.3130216923473257,0.75
EIF3K,682.0428303754941,0.7062482121341936,2.8338116479873845,1.0
HNRNPL,62.59188086047893,0.42972701511202843,1.7965180021213445,0.25
MRPS12,436.5744604538145,0.693260071809723,2.6400583259484676,0.75
RPS16,2042.0247843057991,0.36827743664784374,3.310061008868387,0.25
TIMM50,89.49998647181948,0.7185274811414529,1.9518229696710563,1.0
FBL,598.1072525042589,0.6837930917255638,2.7767790685941556,0.5
SNRPA,77.24706169743457,0.6805783599230935,1.8878819688365516,0.5
RPS19,4364.189164577929,0.3894116544483289,3.6399035666990467,0.25
RABAC1,389.65005496565556,0.6975891645520708,2.5906747418385896,0.75
PAFAH1B3,473.9884244680187,0.7070993659458891,2.6757677356592118,1.0
TOMM40,70.08659052897212,0.5880459255734702,1.845634933567952,0.25
APOE,695.0760066405069,0.658175869270522,2.8420322973378993,0.5
SNRPD2,1312.5339517643522,0.619182486834325,3.118110546267099,0.25
SLC1A5,102.71407962580558,0.7059370639543509,2.011629978988575,1.0
AP2S1,281.5900236662142,0.6600695580407924,2.4496172643072125,0.5
TMEM160,415.03539416736766,0.6680204522605564,2.618085134871421,0.5
ZC3H4,25.342258977863064,0.7024330005950884,1.4038453247500293,1.0
SAE1,119.36852735360984,0.701900155663017,2.0768898360194714,1.0
NOP53,350.9694983512205,0.6671796399859055,2.545269374946304,0.5
SELENOW,749.4126501851991,0.649524636521333,2.874721019768265,0.25
KDELR1,86.63538807133648,0.7011506357337826,1.9376953250983298,1.0
RPL18,4271.790221882447,0.5311854144449156,3.630609917307992,0.25
FTL,5675.735881560503,0.4887091519517866,3.7540221775095937,0.25
RUVBL2,187.2495111867359,0.7151448978204,2.2724206926509147,1.0
SNRNP70,36.86899607513383,0.5806866619906345,1.5666613121391897,0.25
PIH1D1,197.0665223425876,0.6701238692749384,2.2946128526063454,0.5
ALDH16A1,39.65800402171492,0.6772898160383913,1.5983308524772306,0.5
RPL13A,6323.88894785188,0.3870320309900328,3.80098423479613,0.25
RPS11,6478.48643412591,0.4425562468046267,3.811473553696615,0.25
NOSIP,224.44054926098224,0.6956174545404302,2.351101322857662,0.75
IRF3,83.19768986021634,0.6897058799116144,1.9201112674579195,0.75
PRMT1,273.95713503870525,0.6879575526860853,2.437682615840579,0.75
PTOV1,222.5708692433324,0.6991177535848895,2.347468321926989,0.75
NUP62,57.113598327546285,0.7099602318065681,1.756739522878271,1.0
PPP2R1A,72.54332309668106,0.7041276975483747,1.8605974460541133,1.0
NDUFA3,250.1423863857468,0.6669701571784381,2.3981872887466,0.5
RPS9,3280.4636317331983,0.5287570137622418,3.515935227392773,0.25
TNNT1,79.05275028805906,0.6736749029541037,1.8979169838716425,0.5
HSPBP1,110.7263387410444,0.6250293495960693,2.0442509398426263,0.25
RPL28,1541.8173890721966,0.46221282109009115,3.188032939464224,0.25
UBE2S,167.57858852794516,0.6500360922665298,2.224218528147506,0.25
ISOC2,194.81149818682763,0.7116298191659947,2.289614586278335,1.0
RPS5,3727.7110329652955,0.48700154324191963,3.5714422390755414,0.25
TRIM28,285.05354103141735,0.6838976854814697,2.454926440326479,0.5
SNRPB,637.338632542378,0.6620884342450342,2.804370244215731,0.5
NOP56,140.78824084759052,0.6814587264868543,2.1485663824462042,0.5
MRPS26,253.3444229030963,0.7171122280417889,2.4037113482198613,1.0
C20orf27,126.56650575593324,0.6484411645034017,2.102318790278802,0.25
DSTN,45.133956904287075,0.6556783303565125,1.654503409885449,0.25
SMIM26,154.77356413052547,0.685973106428028,2.189696783655176,0.5
XRN2,60.76699583602861,0.7242209146911066,1.7836677664759115,1.0
HM13,65.07721944718165,0.6380076639126139,1.8134289885711614,0.25
ID1,94.68616330632224,0.6741184358918378,1.9762865192486871,0.5
DNMT3B,90.50437826112423,0.7006495660308598,1.9566695892455706,0.75
RALY,32.38360316371193,0.6781603037663951,1.51032516890959,0.5
EIF2S2,101.75113499597379,0.6652996162476307,2.007539262317299,0.5
AHCY,208.58236695459897,0.7149133175503927,2.319277591444303,1.0
EIF6,457.2584325820935,0.711811036908053,2.660161723312156,1.0
ERGIC3,211.95745620394004,0.7009385947285102,2.326248698711601,1.0
ROMO1,893.1866803543801,0.636023260855237,2.9509422380315935,0.25
RBM39,24.066431066901867,0.6904862829361583,1.381411691319009,0.75
SCAND1,386.3072938999373,0.6993661658616891,2.5869329081722325,0.75
SRSF6,18.02285049525538,0.6643764698247742,1.255823480120151,0.5
MYBL2,106.57797597600529,0.6960069059345666,2.0276674682899665,0.75
YWHAB,205.77462787570752,0.692837046584612,2.313391824980014,0.75
UBE2C,533.6921975237228,0.6948888820246302,2.7272908535490203,0.75
CSE1L,51.23562642409546,0.6226766405047671,1.709572050406209,0.25
PARD6B,34.40159702474272,0.7013938314620461,1.536578604284727,1.0
SALL4,66.09802227109944,0.6557023122143809,1.8201884650893017,0.25
GNAS,155.93037674356313,0.6936210885294148,2.1929307281908663,0.75
ATP5F1E,80.49069154714215,0.6371713315263995,1.9057456587099966,0.25
PSMA7,770.7273782752275,0.6772118988871758,2.8869007865488303,0.5
ADRM1,123.98166061100196,0.6954520348970162,2.093357448997043,0.75
RPS21,250.00516478159324,0.5514699346912534,2.397948980723945,0.25
YTHDF1,24.926507785900927,0.6908069385131655,1.396661437928182,0.75
U2AF1L5,45.720767634599945,0.6583011625651998,1.6601135134264855,0.5
ATP5PF,151.41369736583206,0.7116085795659398,2.180165164604745,1.0
CCT8,110.231191458454,0.6932653813916687,2.0423045016079056,0.75
SOD1,460.0495617566372,0.6849266567450241,2.6628046213292986,0.5
SON,34.275705031861214,0.7126663356604611,1.53498639674522,1.0
ATP5PO,436.4648693685684,0.6874474148589654,2.6399492935092352,0.75
MRPS6,126.8583847029319,0.643798473332845,2.1033191771933266,0.25
CBR1,144.4220375338443,0.7234703711693298,2.15963346781186,1.0
NDUFV3,31.02135674455535,0.6822180510550363,1.4916607881193784,0.5
CBS,132.17311724389754,0.6620281273425264,2.1211431327604497,0.5
CSTB,228.85817863646193,0.693769610321366,2.3595664372929965,0.75
PFKL,42.66403009816905,0.6681673403925632,1.6300618770564095,0.5
SLC25A1,380.0244015872738,0.6889605404239363,2.5798114838127586,0.75
RANBP1,236.633717045473,0.6835664102627351,2.374076625682966,0.5
SDF2L1,182.40725178206756,0.6946400149919641,2.2610421001455285,0.75
MIF,4061.263315963641,0.47918204980949825,3.6086611483087303,0.25
AC253536.7,165.7644063020529,0.5800694974809724,2.2194912825103197,0.25
SNRPD3,54.32889935373413,0.6574188542112096,1.7350309067741645,0.5
EWSR1,95.74527324925972,0.6907807528025334,1.9811173429285525,0.75
AP1B1,42.20797829451081,0.6570180560493523,1.6253945505300174,0.5
NIPSNAP1,109.73172757178023,0.6746226339445153,2.0403322166095954,0.5
UQCR10,394.9659295469553,0.6610139262867917,2.5965596342393065,0.5
YWHAH,78.35410505641813,0.6846052351016719,1.8940617545588907,0.5
MCM5,60.628373836861854,0.6904305354202066,1.7826759198241349,0.75
EIF3D,110.16304973001952,0.7132448943276889,2.0420359503297068,1.0
MPST,154.5455972271509,0.6784607170660892,2.1890566371755154,0.5
EIF3L,123.90682618576575,0.7102280017395143,2.093095232874432,1.0
POLR2F,286.8839177268679,0.696372280040672,2.4577062030447343,0.75
DDX17,82.22722488497186,0.7096690870506362,1.91501563335194,1.0
TOMM22,106.69770347320487,0.6580991864523957,2.0281550719113666,0.5
APOBEC3C,94.79604318027556,0.6855358511292012,1.9767902101140626,0.5
RPL3,3244.9420781637973,0.6421849874126239,3.511206949099916,0.25
ATF4,270.21162435319485,0.704834745660983,2.4317040281939954,1.0
RPS19BP1,346.20898553374894,0.7228575351677168,2.539338335396921,1.0
ST13,51.57942850103586,0.6295420433523073,1.7124765258550099,0.25
RBX1,258.20388433934767,0.6989818068200042,2.41196277137136,0.75
RANGAP1,59.62479320756787,0.6748596742067539,1.7754268858181006,0.5
XRCC6,335.1858188317767,0.6957453904371687,2.5252856360519473,0.75
SNU13,309.34266751235515,0.6892518488476398,2.490439826201619,0.75
NDUFA6,231.27439721965993,0.6833520534028829,2.3641275577093914,0.5
CYB5R3,21.450634037865633,0.6958542752241178,1.33144013358726,0.75
TTLL12,46.276796257516175,0.6584459942880239,1.6653632851145597,0.5
SLC25A6,1406.43069013597,0.6496170535970528,3.1481183347001718,0.25
TMSB4X,3734.961527760518,0.49146181758427193,3.5722861326929527,0.25
AP1S2,70.15956529341943,0.6233911848100211,1.846086889490623,0.25
SYAP1,20.638211813815907,0.6653876959541937,1.314672065385629,0.5
RBBP7,51.0750527034785,0.6969698807041198,1.7082088234458084,0.75
SMS,103.39480394858977,0.7012329558680088,2.0144987140658857,1.0
PRDX4,328.8104076337575,0.7098809541245492,2.516945555541905,1.0
EIF2S3,410.6166466831526,0.6566279789096278,2.6134365519904605,0.25
PDK3,12.478201405004919,0.6940124920712807,1.0961519911017144,0.75
USP9X,29.4430873282324,0.6955226748980282,1.4689833470824358,0.75
NDUFB11,275.6195505034781,0.6996814710610105,2.4403100201101804,0.75
UBA1,82.90774732337238,0.694576041355314,1.9185951151411254,0.75
CDK16,59.36217167008307,0.6882163284459781,1.7735097805304327,0.75
UXT,171.20994678166613,0.6971411537344558,2.2335289922739805,0.75
EBP,297.06052447395365,0.704297885737243,2.472844943482592,1.0
RBM3,45.03076507304863,0.6979226243627409,1.6535093256922389,0.75
TIMM17B,162.07936863355616,0.6858905415110474,2.2097277362621535,0.5
PIM2,181.16334781876606,0.5464298195218491,2.258070337655556,0.25
HSD17B10,229.24464196113755,0.7115459747828605,2.360299193877914,1.0
RPS4X,1014.9050806606672,0.6397677335449058,3.0064254266108743,0.25
COX7B,113.5932592959119,0.7102299191469235,2.0553525607988874,1.0
PGK1,89.81950099853854,0.7076928141264421,1.9533706379658058,1.0
RPL36A,296.18767785241755,0.5772475854513985,2.4715669868252457,0.25
BEX1,141.56004547061042,0.6950959964510559,2.150940693465562,0.75
BEX3,676.4943791362397,0.60459676956485,2.830264192477979,0.25
MORF4L2,47.198970243784316,0.62398855164401,1.6739325235849205,0.25
PLS3,32.06634537912028,0.7398877236152581,1.506049465942656,1.0
SLC25A5,543.1414946165453,0.7217885250961347,2.7349129830441505,1.0
RPL39,3214.0120227978805,0.5032255606402427,3.50704749701507,0.25
NDUFA1,837.1390511535158,0.7130096941800947,2.9227976015213275,1.0
RBMX,88.21247464422946,0.6399918779810632,1.9455300056087164,0.25
BCAP31,143.4308641017024,0.6868309074808414,2.1566426148378928,0.75
SSR4,433.656994724645,0.6825272967790015,2.6371463557899077,0.5
NAA10,109.67230323364022,0.695608523740926,2.040096964206244,0.75
HCFC1,33.83633436852371,0.6810984646817259,1.5293833079795225,0.5
FLNA,32.07050868288465,0.6785960252942846,1.5061058484977512,0.5
RPL10,1395.797743466422,0.5108372252313685,3.144822491882949,0.25
LAGE3,199.53617826677117,0.6900524989406162,2.3000216498831674,0.75
MT-ND1,1604.2753684057604,0.6457089427195143,3.2052789155159953,0.25
MT-ND2,949.776728233305,0.6671456162374689,2.977621524138736,0.5
MT-CO1,5730.224101113294,0.5828536563459517,3.758171606954079,0.25
MT-CO2,6935.593019032647,0.4465659619155577,3.841083600792534,0.25
MT-ATP8,359.9689638846849,0.6374745206072254,2.55626505800432,0.25
MT-ATP6,2008.757204108902,0.635761774415414,3.3029274473067503,0.25
MT-CO3,3928.4097708745626,0.5570174636136472,3.5942167825639477,0.25
MT-ND3,553.0995480134709,0.6486603745328318,2.7428033035689023,0.25
MT-ND4L,2069.6260464757847,0.6281555794608065,3.315891881387616,0.25
MT-ND4,1911.933529596782,0.6668089197595127,3.2814727894928373,0.5
MT-ND5,348.20988411135835,0.6933637073261569,2.5418410946219123,0.75
MT-ND6,548.6515305987157,0.6811912186380442,2.739296595108966,0.5
MT-CYB,1417.871680442719,0.683030073094087,3.1516369283101455,0.5
FOXD3-AS1,195.22193337827167,0.648468839552424,2.2905286094886166,0.25
GAS5,16.42740754414181,0.6115379492912413,1.2155690315964123,0.25
ESRG,178.64542760514627,0.6639661166712137,2.2519919049982042,0.5
AC091607.2,72.1526932539915,0.6154519333234023,1.8582525467048625,0.25
DANCR,54.71769285251868,0.6981724826925614,1.738127777262063,0.75
MIR302CHG,268.23455540135626,0.5113502254901569,2.4285147252435166,0.25
MALAT1,36.19841884625938,0.6381595776214815,1.5586896008828435,0.25
THY1-AS1,99.99911659318222,0.6401467049051793,1.9999961633959913,0.25
AC092490.1,72.86989051083144,0.5675573242041255,1.8625481169849625,0.25
LINC00987,62.692757891650935,0.564215377699624,1.7972173751313614,0.25
AL627171.2,377.4855260059363,0.4873360062410439,2.576900304054575,0.25
SNHG14,15.113564455796899,0.695733640693981,1.1793669025205324,0.75
SNHG19,137.24605633385997,0.6533450448216643,2.1374998741636624,0.25
AC009107.2,27.765899718277005,0.6893017663269287,1.4435117507908344,0.75
SNHG29,8.120641910935818,0.7096375642540712,0.9095903601966847,1.0
AC145207.4,314.25027860151454,0.7066153132490167,2.4972756713859883,1.0
AC005329.1,10.134133199363813,0.6494789945598943,1.0057866082010043,0.25
AC011447.3,78.23685031607116,0.4084624015345625,1.8934113581665064,0.25
AC010624.5,105.96170978813802,0.6301495698320451,2.0251489574164605,0.25
ZFAS1,25.270295380270294,0.7086749898070818,1.4026103183453882,1.0
